Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
,Indo 120 Caps,,24.99,Fixed,,1,,,650075994478,,,,,
,Maeng Da 240 Caps,,45.99,Fixed,,1,,,700598115697,,,,,
,Indo 240 Caps,,45.99,Fixed,,1,,,650075994485,,,,,
,Malay 240 Caps,,45.99,Fixed,,1,,,700598115734,,,,,
,Thai 480 Caps,,65.99,Fixed,,1,,,700598115789,,,,,
,Malay 480 Caps,,65.99,Fixed,,1,,,700598115741,,,,,
,Opms Gold,,22.00,Fixed,,1,,,700598109139,,,,,
,Opms Black Capsules 5pc,,49.99,Fixed,,1,,,650075995123,,,,,
,Green Vein Thai 1oz,,9.99,Fixed,,1,,,700598112320,,,,,
,Red Vein 120,,24.99,Fixed,,1,,,650075994591,,,,,
,Green Vein Maeng Da 60ct,,14.99,Fixed,,1,,,616641496548,,,,,
,Red Vein Sumatra 1oz,,9.99,Fixed,,1,,,650075994171,,,,,
,Red Vein Sumatra 60 Cap,,14.99,Fixed,,1,,,650075994225,,,,,
,Gold Capsules 2pck,,24.99,Fixed,,1,,,700598108477,,,,,
,Indo White Vein 60cap,,14.99,Fixed,,1,,,650075994461,,,,,
,Red Vein Maeng Da 30cap,,7.99,Fixed,,1,,,650075994577,,,,,
,Red Vein Maeng Da 240cap,,45.99,Fixed,,1,,,650075994607,,,,,
,Unbleached King Size 3 Cone,,2.99,Fixed,,1,,,077170120142,,,,,
,Unbleached Bamboo 6 Cone 1 1\4,,2.99,Fixed,,1,,,077170122429,,,,,
,Organic Hemp 1 1\4 Rolling Papers + Tips,,2.99,Fixed,,1,,,086400903288,,,,,
,Premium Slim Rolling Papers,,2.99,Fixed,,1,,,08646937,,,,,
,Solaire Slim Rolling Papers + Tips,,3.99,Fixed,,1,,,08646733,,,,,
,Organic Hemp 1 1\4,,1.99,Fixed,,1,,,08642232,,,,,
,Organic Hemp Single Wide,,1.99,Fixed,,1,,,08643037,,,,,
,Organic Hemp Slim,,2.99,Fixed,,1,,,08642339,,,,,
,Bamboo Slim + Tips,,3.99,Fixed,,1,,,086400904964,,,,,
,Bamboo Slim,,2.99,Fixed,,1,,,086400904926,,,,,
,Bamboo 1 1\4 + Tips,,3.99,Fixed,,1,,,086400904940,,,,,
,Bamboo 1 1\4,,2.99,Fixed,,1,,,086400904902,,,,,
,Premuim 1 1\4,,2.99,Fixed,,1,,,30052765,,,,,
,Organic Hemp Cone 1 1/4,,3.00,Fixed,,1,,,077170126342,,,,,
,Organic Hemp Cone Small,,3.00,Fixed,,1,,,077170126366,,,,,
,X-pert Papers+tips,,4.00,Fixed,,1,,,680569689177,,,,,
,Unbleached 1 1/4 Cone,,2.99,Fixed,,1,,,077170120128,,,,,
,Bamboo Small Cones,,2.99,Fixed,,1,,,077170122672,,,,,
,Bamboo King Cones,,2.99,Fixed,,1,,,077170122443,,,,,
,Bamboo Mini Cones,,2.99,Fixed,,1,,,077170122696,,,,,
,Organic Hemp Cone King Size,,2.99,Fixed,,1,,,077170126328,,,,,
,Organic Hemp Cone Mini Size,,2.99,Fixed,,1,,,077170126380,,,,,
,Premium Slim Papers,,2.99,Fixed,,1,,,30058569,,,,,
,Crushed Dark Fronto Leaf,,4.99,Fixed,,1,,,195893239047,,,,,
,Crushed Light Fronto Leaf,,4.99,Fixed,,1,,,195893180684,,,,,
,Fronto Whole Leaf,,5.99,Fixed,,1,,,195893317998,,,,,
,Fronto Premium Whole Leaf,,6.99,Fixed,,1,,,195893192946,,,,,
,Crushed Dark Fronto,,2.99,Fixed,,1,,,195893345250,,,,,
,Sweet Aromatic Whole Leaf,,6.99,Fixed,,1,,,195893506958,,,,,
,Slim Pen Ruby Red,,16.99,Fixed,,1,,,810859031199,,,,,
,Slim Pen Slim Green,,16.99,Fixed,,1,,,857493007968,,,,,
,Slim Pen Rasta,,16.99,Fixed,,1,,,810859031786,,,,,
,Slim Pen Panther Black,,16.99,Fixed,,1,,,857493007265,,,,,
,Slim Pen Rose Gold,,16.99,Fixed,,1,,,810859030055,,,,,
,Slim Pen Sapphire Blue,,16.99,Fixed,,1,,,810859031182,,,,,
,Gusher Globe Kit,,27.99,Fixed,,1,,,852384006310,,,,,
,Tanker,,29.99,Fixed,,1,,,810042460409,,,,,
,Ooze Slim Twist Pro ,,31.99,Fixed,,1,,,810859031380,,,,,
,Ooze Nectar Collector,,24.99,Fixed,,1,,,840212409037,,,,,
,Slim Pen Cosmic Chrome,,16.99,Fixed,,1,,,857493007289,,,,,
,Fusion Black,,64.99,Fixed,,1,,,857493007432,,,,,
,Fusion Gold,,64.99,Fixed,,1,,,857493007463,,,,,
,Duplex,,49.99,Fixed,,1,,,857493007067,,,,,
,,,,,,,,,,,,,,
,Quad Battery Gold,,21.99,Fixed,,1,,,840212407149,,,,,
,Quad Battery Purple,,21.99,Fixed,,1,,,840212407088,,,,,
,Twist Pen Gold,,16.99,Fixed,,1,,,857493007272,,,,,
,Quad Blue,,20.99,Fixed,,1,,,840212407057,,,,,
,Quad Black,,20.99,Fixed,,1,,,840212407026,,,,,
,Quad Silver,,20.99,Fixed,,1,,,840212407231,,,,,
,Twist Slim Pen Rainbow,,16.99,Fixed,,1,,,810859031618,,,,,
,Quad Green,,20.99,Fixed,,1,,,840212409976,,,,,
,2.0 Slim Pen Red,,21.00,Fixed,,1,,,840212410842,,,,,
,2.0 Slim Pen Silver 1,,21.00,Fixed,,1,,,840212410729,,,,,
,2.0 Slim Pen Rainbow,,21.00,Fixed,,1,,,840212410781,,,,,
,2.0 Slim Pen Black,,21.00,Fixed,,1,,,840212410699,,,,,
,2.0 Slim Pen Pink,,21.00,Fixed,,1,,,840212411061,,,,,
,2.0 Slim Pen White,,21.00,Fixed,,1,,,840212411184,,,,,
,2.0 Slim Pen Purple,,21.00,Fixed,,1,,,840212411030,,,,,
,Ooze 1 Quad Blue,,25.00,Fixed,,1,,,840212407170,,,,,
,Quad Pink,,25.00,Fixed,,1,,,840212409983,,,,,
,Quad Red,,25.00,Fixed,,1,,,840212407200,,,,,
,Quad Rainbow,,25.00,Fixed,,1,,,840212407118,,,,,
,Quad Yellow,,25.00,Fixed,,1,,,840878407149,,,,,
,Regular Ooze Bags,,35.00,Fixed,,1,,,810042467590,,,,,
,Wristlet Ooze Bags,,20.00,Fixed,,1,,,810042467613,,,,,
,Sweet,,0.99,Fixed,,1,,,025900243005,,,,,
,Blue Optimo,,0.99,Fixed,,1,,,025900243074,,,,,
,Diamond Optimo,,0.99,Fixed,,1,,,025900244132,,,,,
,Regular Dietrey Fiber Sandwich,,12.00,Fixed,,1,,,6901668933232,,,,,
,Regular Oreo Minni Love Micky,,8.00,Fixed,,1,,,6901668933935,,,,,
,Regular Oreo Minni Mouse,,8.00,Fixed,,1,,,6901668931047,,,,,
,Regular Oreo Rasperry and Blueberry Flv.,,12.00,Fixed,,1,,,6901668005915,,,,,
,Regular Oreo Skura Yuzu,,12.00,Fixed,,1,,,6901668933874,,,,,
,,,,,,,,,,,,,,
,Pacha Strawberry Ice,,14.99,Fixed,,1,,,850020481729,,,,,
,Syn Blue Razz Ice,,20.00,Fixed,,1,,,850033702705,,,,,
,Syn White Grape,,20.00,Fixed,,1,,,850033702699,,,,,
,Syn Strawberry Kiwi,,20.00,Fixed,,1,,,850033702651,,,,,
,Fuiji Apple Strawberry Ice,,19.99,Fixed,,1,,,810100430054,,,,,
,Pacha Pink Lemonade,,19.99,Fixed,,1,,,850033702712,,,,,
,Lemon Meringue,,20.00,Fixed,,1,,,850033702644,,,,,
,Mango Ice 1,,20.00,Fixed,,1,,,850033702668,,,,,
,Starfruit Grape 25mg,,14.99,Fixed,,1,,,810100430597,,,,,
,Fuji 25mg,,14.99,Fixed,,1,,,810100430535,,,,,
,Starfruit Grape 50mg,,14.99,Fixed,,1,,,810100430603,,,,,
,Fuji 50mg,,14.99,Fixed,,1,,,810100430542,,,,,
,Honeydew Melon 30mg,,14.99,Fixed,,1,,,810100430573,,,,,
,Honeydew Melon 50mg,,14.99,Fixed,,1,,,810100430580,,,,,
,Sorbet 25mg,,14.99,Fixed,,1,,,810100430511,,,,,
,Sorbet 50mg,,14.99,Fixed,,1,,,810100430528,,,,,
,30ml Salt Sorbet 50mg,,15.99,Fixed,,1,,,814826025389,,,,,
,30ml Salt Honeydew Melon 50mg,,15.99,Fixed,,1,,,814826025365,,,,,
,30ml Salt Icy Mango 25mg,,15.99,Fixed,,1,,,814826025297,,,,,
,30ml Salt Fuji 50mg,,15.99,Fixed,,1,,,814826025327,,,,,
,60ml Orange Banana Gooseberry 3mg,,14.99,Fixed,,1,,,814826025099,,,,,
,60ml Strawberry Guava Jackfruit 3mg,,14.99,Fixed,,1,,,814826022425,,,,,
,60ml Huckleberry Pear Acai 6mg,,14.99,Fixed,,1,,,814826024610,,,,,
,60ml Peach Papaya Coconut Cream 6mg,,14.99,Fixed,,1,,,814826022494,,,,,
,60ml The Mint Leaf Honeydew Berry Kiwi 3mg,,14.99,Fixed,,1,,,814826023651,,,,,
,60ml Mango Pitaya Pineapple 3mg,,14.99,Fixed,,1,,,814826022456,,,,,
,60 Ml Fuji Apple Strawberry Nectarine 3mg,,14.99,Fixed,,1,,,814826023965,,,,,
,30ml Icy Mango 50mg Salt,,15.99,Fixed,,1,,,810100430504,,,,,
,30ml Icy Mango 25mg,,15.99,Fixed,,1,,,810100430498,,,,,
,30ml 25mg Kiwi Berry Ice,,15.99,Fixed,,1,,,810100430696,,,,,
,Kiwi Berry Ice 50mg Salt,,15.99,Fixed,,1,,,810100430702,,,,,
,Frosted Cronut 25mg/30ml,,15.99,Fixed,,1,,,810100430757,,,,,
,Frosted Cronut 50mg/30ml,,15.99,Fixed,,1,,,810100430764,,,,,
,Fuji Ice 50mg/30ml,,15.99,Fixed,,1,,,810100430788,,,,,
,Fuji Ice 25mg/30ml,,15.99,Fixed,,1,,,810100430771,,,,,
,Golden Peach Pineapple 25mg/30ml,,15.99,Fixed,,1,,,810100430719,,,,,
,Golden Peach Pineapple 50mg/30ml,,15.99,Fixed,,1,,,810100430726,,,,,
,Red Filter Kings,,7.99,Fixed,,1,,,02785123,,,,,
,Red Filter 100s,,7.99,Fixed,,1,,,02786724,,,,,
,C Cell,,32.99,Fixed,,1,,,850012148647,,,,,
,Ccell Gold,,32.99,Fixed,,1,,,653871711331,,,,,
,Ccell Red,,32.99,Fixed,,1,,,850012148630,,,,,
,Ccell  Blue,,32.99,Fixed,,1,,,653871711317,,,,,
,Ccell Black 1,,32.99,Fixed,,1,,,850012148616,,,,,
,Ccell Blue,,32.99,Fixed,,1,,,850012148609,,,,,
,Ccell Moroni,,32.99,Fixed,,1,,,653871711324,,,,,
,Ccell Black,,32.99,Fixed,,1,,,850012148593,,,,,
,Black 1,,32.99,Fixed,,1,,,653871711744,,,,,
,Blue Palm,,32.99,Fixed,,1,,,653871711720,,,,,
,Sweet 1,,2.99,Fixed,,1,,,619683001299,,,,,
,Purple Haze,,2.99,Fixed,,1,,,336368001329,,,,,
,Regular Parliament,,,VARIABLE,,1,,,,,,,,
,KS Box 1,,9.00,Fixed,,1,,,02878421,,,,,
,Kratom Sugar Shot,,22.99,Fixed,,1,,,753620166495,,,,,
,Pax 3,,274.99,Fixed,,1,,,840005600474,,,,,
,Flat Mouth Piece,,14.00,Fixed,,1,,,819913011436,,,,,
,Raised Mouth Piece,,14.00,Fixed,,1,,,819913011443,,,,,
,Half Pack Oven Lid,,14.00,Fixed,,1,,,819913014871,,,,,
,Multi Tool,,11.00,Fixed,,1,,,819913014888,,,,,
,Screens,,11.00,Fixed,,1,,,819913011450,,,,,
,Concentrate Lid & O Ring Replacement,,11.00,Fixed,,1,,,819913015946,,,,,
,Pax 3 Vap,,300.00,Fixed,,1,,,840005600627,,,,,
,Pax 2,,225.00,Fixed,,1,,,819913016127,,,,,
,Pax 3 1,,325.00,Fixed,,1,,,840005600412,,,,,
,Pax Plus Blue,,300.00,Fixed,,1,,,1M45VCATGD8H,,,,,
,Pax Plus Black,,300.00,Fixed,,1,,,1M45066XJEV2,,,,,
,Regular Pax 2,,225.00,Fixed,,1,,,819913016134,,,,,
,Regular Pea Crackers,,7.00,Fixed,,1,,,4710022036425,,,,,
,Regular Peach Pear Juicehead,,18.00,Fixed,,1,,,810096910165,,,,,
,Stockholm Blend,,11.99,Fixed,,1,,,761073242345,,,,,
,Turkish Export,,11.99,Fixed,,1,,,761073242314,,,,,
,Amsterdam Shag,,11.99,Fixed,,1,,,761073242284,,,,,
,Danish Export,,11.99,Fixed,,1,,,761073242253,,,,,
,London Export,,11.99,Fixed,,1,,,761073242376,,,,,
,Norwegian Shag,,11.99,Fixed,,1,,,761073242222,,,,,
,Phillie Sweet,,1.49,Fixed,,1,,,070235060018,,,,,
,Brown 1,,6.49,Fixed,,1,,,070235109106,,,,,
,Pink,,6.49,Fixed,,1,,,070235109250,,,,,
,Titan,,7.49,Fixed,,1,,,070235103517,,,,,
,1 1\4 Rolling Papers 1,,1.99,Fixed,,1,,,55328692,,,,,
,Regular Pipe,,,VARIABLE,,1,,,,,,,,
,Pineapple Pipe,,18.99,Fixed,,1,,,638054824077,,,,,
,Ceramic Bus Pipe,,25.00,Fixed,,1,,,638054824060,,,,,
,Whale Pipe,,25.00,Fixed,,1,,,638054825203,,,,,
,Regular Pistol Torches,,9.99,Fixed,,1,,,737488029185,,,,,
,Regular Pizza Pipe,,25.00,Fixed,,1,,,638054825388,,,,,
,Modelo,,4.99,Fixed,,1,,,757951203607,,,,,
,Bicycle,,4.99,Fixed,,1,,,073854008089,,,,,
,Regular Plenty Storez and Brickel,,350.00,Fixed,,1,,,P3Q92J9,,,,,
,Regular Pocky,,,VARIABLE,,1,,,,,,,,
,Ultra Slim Choco,,6.00,Fixed,,1,,,073141152976,,,,,
,Crunchy Strawberry,,6.00,Fixed,,1,,,073141152426,,,,,
,Regular Pocky Wholesome BB Yoghurt,,6.00,Fixed,,1,,,8851019010083,,,,,
,Frozen Mango,,16.99,Fixed,,1,,,110492423116,,,,,
,Glacier Fuji Apple,,16.99,Fixed,,1,,,110492423147,,,,,
,Watermelon Peach Pear,,16.99,Fixed,,1,,,082620076306,,,,,
,Arctic Lush,,16.99,Fixed,,1,,,110492423024,,,,,
,Flo Berry Watermelon,,20.00,Fixed,,1,,,6378899901017,,,,,
,Pod Marshmallow 3500,,20.00,Fixed,,1,,,350099901154,,,,,
,Frozen Guava Berry 3500,,20.00,Fixed,,1,,,350099901086,,,,,
,Frozen Strawberry,,20.00,Fixed,,1,,,350099901116,,,,,
,Cookies & Cream,,20.00,Fixed,,1,,,350099901048,,,,,
,Pod Frozen Strawberry,,19.99,Fixed,,1,,,6378899901116,,,,,
,Frozen Tropical Peach,,19.99,Fixed,,1,,,350099901123,,,,,
,Strawberry Apple watermelon,,19.99,Fixed,,1,,,400055001128,,,,,
,frozen Strawberry,,19.99,Fixed,,1,,,400055001098,,,,,
,Strawberry Ice Cream 55mg,,15.00,Fixed,,1,,,302035551992,,,,,
,Strawberry Apple Free,,15.00,Fixed,,1,,,302035551862,,,,,
,Strawberry Snowcone,,20.00,Fixed,,1,,,125500001262,,,,,
,Strawberry Apple Watermelon,,19.99,Fixed,,1,,,350099901161,,,,,
,Marshmallow,,19.99,Fixed,,1,,,400055001111,,,,,
,Frozen Blue Razz,,19.99,Fixed,,1,,,350099901079,,,,,
,Berry Cotton Carnival,,19.99,Fixed,,1,,,350099901000,,,,,
,Cola Ice 35mg,,15.99,Fixed,,1,,,220593003114,,,,,
,Cola Ice 55mg,,15.99,Fixed,,1,,,082620099503,,,,,
,Banana Ice 55mg,,15.99,Fixed,,1,,,062893004008,,,,,
,Banana Ice 35mg,,15.99,Fixed,,1,,,062893006002,,,,,
,Strawberry Apple Nectarine 55mg,,15.99,Fixed,,1,,,072097006005,,,,,
,Strawberry Apple Nectarine 35mg,,15.99,Fixed,,1,,,4202100005909,,,,,
,Jewel Mint Diamond 35mg,,15.99,Fixed,,1,,,877865765456,,,,,
,Strawberry Banana 35mg,,15.99,Fixed,,1,,,110593015302,,,,,
,Strawberry Lemonade 35mg,,15.99,Fixed,,1,,,920312329296,,,,,
,Berry Watermelon 35mg,,15.99,Fixed,,1,,,751034901626,,,,,
,Jewel Mango 35mg,,15.99,Fixed,,1,,,041494013008,,,,,
,Jewel Mango 55mg,,15.99,Fixed,,1,,,041494014005,,,,,
,Tangerine Chilled 35mg,,15.99,Fixed,,1,,,050620435003,,,,,
,Strawberry Banana Chilled 35mg,,15.99,Fixed,,1,,,070200000605,,,,,
,Cotton Carnival 35mg,,15.99,Fixed,,1,,,751034901794,,,,,
,Strawberry Kiwi 55mg,,15.99,Fixed,,1,,,751034901749,,,,,
,Bangin Blue Razz 35mg,,15.99,Fixed,,1,,,751034901497,,,,,
,Blue Raspberry 35mg,,15.99,Fixed,,1,,,920312329395,,,,,
,Jewel Mint 35mg,,15.99,Fixed,,1,,,920312328992,,,,,
,Strawberry Apple Watermelon 35mg,,15.99,Fixed,,1,,,751034901541,,,,,
,,,,,,,,,,,,,,
,Jewel Mint Lush Ice 35mg,,15.99,Fixed,,1,,,287497854440,,,,,
,Frozen Strawberry 55mg,,15.99,Fixed,,1,,,082620099602,,,,,
,Blue Raspberry 55mg,,15.99,Fixed,,1,,,920312323997,,,,,
,Jewel Mint Lush Ice,,15.99,Fixed,,1,,,589745448747,,,,,
,Jewel Mint Sapphire 55mg,,15.99,Fixed,,1,,,606246429171,,,,,
,Jewel Mint Diamond 55mg,,15.99,Fixed,,1,,,234432156756,,,,,
,Strawberry Banana Ice 55mg,,15.99,Fixed,,1,,,070200000506,,,,,
,Aloe Grape 35mg,,15.99,Fixed,,1,,,751034901664,,,,,
,Pineapple Menthol 50mg,,15.99,Fixed,,1,,,810011322660,,,,,
,Guava Ice 35mg,,15.99,Fixed,,1,,,070200000209,,,,,
,Tangerine Ice 55mg,,15.99,Fixed,,1,,,050620434006,,,,,
,Blue Razz Ice 55mg,,15.99,Fixed,,1,,,751034901510,,,,,
,Bangin Blue Razz 55mg,,15.99,Fixed,,1,,,751034901596,,,,,
,Strawberry Apple Watermelon 55mg,,15.99,Fixed,,1,,,751034901534,,,,,
,Cotton Carnival 55mg,,15.99,Fixed,,1,,,751034901893,,,,,
,Salt Apple Ice 35mg,,15.99,Fixed,,1,,,920312329999,,,,,
,Banana Freeze 55mg,,15.99,Fixed,,1,,,302035551053,,,,,
,Banana Freeze 35mg,,15.99,Fixed,,1,,,302035551046,,,,,
,Frozen Strawberry 55mg 2,,15.99,Fixed,,1,,,302035551343,,,,,
,,,,,,,,,,,,,,
,Peach Freeze 35mg,,15.99,Fixed,,1,,,302035551787,,,,,
,Jewel Mint Lush Freeze,,15.99,Fixed,,1,,,302035551572,,,,,
,,,,,,,,,,,,,,
,Strawberry Kiwi Freeze 55mg,,15.99,Fixed,,1,,,302035552401,,,,,
,Blue Razz Lemonade Freeze 55mg,,15.99,Fixed,,1,,,302035552449,,,,,
,Jewel Mango 55mg 1,,15.99,Fixed,,1,,,302035551435,,,,,
,GV Z 0.4 Coil,,21.99,Fixed,,1,,,6972866506344,,,,,
,GV P 0.5 Coil,,24.99,Fixed,,1,,,6972866509529,,,,,
,Smok RPM Quartz 1.2 Coil,,21.99,Fixed,,1,,,6940695662074,,,,,
,M 0.15 Quadra Coil,,29.99,Fixed,,1,,,6970313647589,,,,,
,Smok TF Tank Stick,,21.99,Fixed,,1,,,6940695631582,,,,,
,Smok TFV 18 Dual Meshed 0.15 Coil,,21.99,Fixed,,1,,,6940695673964,,,,,
,Smok Nord Regular 1.4 Coil,,21.99,Fixed,,1,,,6940695661978,,,,,
,Smok TFV18 Meshed 0.33,,21.99,Fixed,,1,,,6940695673889,,,,,
,Smok RPM Triple 0.6 Coil,,21.99,Fixed,,1,,,6940695662050,,,,,
,Smok NOVO2 Quartz 1.4 Pod,,14.99,Fixed,,1,,,6940695664399,,,,,
,Smok V12 Prince Max Mesh,,19.99,Fixed,,1,,,6940695614837,,,,,
,Smok NovoX Meshed 0.8 Pod,,19.99,Fixed,,1,,,6940695654192,,,,,
,Smok Novo 4 Pod,,7.99,Fixed,,1,,,6940695684199,,,,,
,Smok V12 Prince M4,,19.99,Fixed,,1,,,6940695601585,,,,,
,Smok Novo 2 MTL 1.4 Pod,,19.99,Fixed,,1,,,6940695630899,,,,,
,Smok Novo 1.5 Pod,,19.99,Fixed,,1,,,6940695618057,,,,,
,Smok Nord 4 RPM Empty Pod,,9.99,Fixed,,1,,,6940695672660,,,,,
,GV BO 0.4 Mesh Coil,,24.99,Fixed,,1,,,6972866503909,,,,,
,GV G 0.8 Mesh Coil,,19.99,Fixed,,1,,,6972866505385,,,,,
,GV G1.0 Mesh Coil,,19.99,Fixed,,1,,,6972866506535,,,,,
,GV B 0.6 Mesh Coil,,19.99,Fixed,,1,,,6972866503923,,,,,
,GV Aegis Boost Pod,,17.99,Fixed,,1,,,6971894245461,,,,,
,GV B 0.2 Coil,,24.99,Fixed,,1,,,6971894240350,,,,,
,APX Volt Pulser,,5.99,Fixed,,1,,,647603280394,,,,,
,Puffco Peck Atomizer,,7.99,Fixed,,1,,,851788007237,,,,,
,Smoker Replacement Atomizer,,14.99,Fixed,,1,,,2100000073443,,,,,
,Valyrian 2 Duel 0.14 Mesh Coil,,18.99,Fixed,,1,,,6970305344847,,,,,
,Valyrian 2 Quad 0.15 Coil,,18.99,Fixed,,1,,,6970305344854,,,,,
,Vapresso GTX Pod,,9.99,Fixed,,1,,,6943498691050,,,,,
,FreeMax M2 0.2 Mesh Coil,,21.99,Fixed,,1,,,6971492197667,,,,,
,FreeMax M3 0.15 Mesh Coil,,21.99,Fixed,,1,,,6971492197674,,,,,
,FreeMax  Marvos 0.35 Mesh Coil,,21.99,Fixed,,1,,,6971492194666,,,,,
,Caliburng G Ciil,,19.99,Fixed,,1,,,6970305349378,,,,,
,Puffco Attachment Glass,,98.99,Fixed,,1,,,2100000076642,,,,,
,Caliburn A2 0.9 Mesh-H Pods,,24.99,Fixed,,1,,,6941736502601,,,,,
,Caliburn KOKO 1.2 FeCrAl Pod,,24.99,Fixed,,1,,,6970305348548,,,,,
,Caliburn  FeCrAl 1.4 Pod,,21.99,Fixed,,1,,,6970305345844,,,,,
,Caliburn G Pod,,9.99,Fixed,,1,,,6970305349354,,,,,
,Lookah 1 Sea Horse Quartz Coil,,34.99,Fixed,,1,,,810027711304,,,,,
,Lookah 2 Ceramic Sea Horse Coil,,34.99,Fixed,,1,,,6973199590147,,,,,
,Clean Cig Atomizer,,14.99,Fixed,,1,,,021458050072,,,,,
,Puffco Peak Carb Cap & Tether,,39.99,Fixed,,1,,,851788007947,,,,,
,Puffco Plus Chamber,,14.99,Fixed,,1,,,810028441033,,,,,
,Smok Nord 2 Pod,,9.99,Fixed,,1,,,6940695656868,,,,,
,Smok Nord 50w,,8.99,Fixed,,1,,,6940695691487,,,,,
,Smok RPM M80,,10.99,Fixed,,1,,,6940695641154,,,,,
,Smok TFV 18 Gold,,43.99,Fixed,,1,,,6940695673117,,,,,
,Smok TFV 16 Stainless Steel,,46.99,Fixed,,1,,,6940695629817,,,,,
,Smok TFV18 Mini Blue,,42.99,Fixed,,1,,,6940695686261,,,,,
,Air Pro Refillable Cartridge,,4.99,Fixed,,1,,,840141802749,,,,,
,Suorin Trio 85 Cartridge,,4.99,Fixed,,1,,,840141802220,,,,,
,Suorin Ace Cartridge,,11.99,Fixed,,1,,,840141802305,,,,,
,Suorin Air Mesh 0.8 Coil,,8.99,Fixed,,1,,,840141802985,,,,,
,Smok Nord Pro Meshed 0.6 Coil,,,VARIABLE,,1,,,,,,,,
,Novo 2 Pod,,20.00,Fixed,,1,,,6940695630875,,,,,
,Novo 3 Pods,,,VARIABLE,,1,,,6940695645268,,,,,
,Vaporosso Pods,,15.00,Fixed,,1,,,6943498691630,,,,,
,Suorin Air Refillable Cart,,6.99,Fixed,,1,,,840141800165,,,,,
,Twist Slim Pen Ghost White,,14.99,Fixed,,1,,,703674230307,,,,,
,Twist Slim Pen Black Night,,14.99,Fixed,,1,,,703674230260,,,,,
,Twist Slim Pen Chrome,,14.99,Fixed,,1,,,703674230345,,,,,
,Twist Slim Pen Pretty In Pink,,14.99,Fixed,,1,,,703674230246,,,,,
,Regular Power hitter,,19.99,Fixed,,1,,,860002072302,,,,,
,Lemon Lime,,4.99,Fixed,,1,,,850003560410,,,,,
,Blue Raspberry,,4.99,Fixed,,1,,,850003560458,,,,,
,Tropical Punch,,4.99,Fixed,,1,,,850003560441,,,,,
,Meta Moon,,4.99,Fixed,,1,,,850040427103,,,,,
,Orange psychedelic water,,6.99,Fixed,,1,,,860004213369,,,,,
,Blackberry,,6.99,Fixed,,1,,,860004213321,,,,,
,Puff Flow Blueberry Ice,,18.99,Fixed,,1,,,687368935375,,,,,
,Puff Plus Ice Whiskey,,14.99,Fixed,,1,,,852662564167,,,,,
,Puff Sour Apple,,14.99,Fixed,,1,,,852662558142,,,,,
,Buff Bar Clear,,6.99,Fixed,,1,,,852662558333,,,,,
,Puff Bar Pink Lemonade,,6.99,Fixed,,1,,,852662557657,,,,,
,Puff Bar O.M.G,,6.99,Fixed,,1,,,852662557732,,,,,
,Puff Bar Cucmber,,6.99,Fixed,,1,,,852662557855,,,,,
,Buff Plus Pink Lemonad,,14.99,Fixed,,1,,,852662557657,,,,,
,Puff Plus Mojito,,14.99,Fixed,,1,,,852662564167,,,,,
,Puff Plus Aloe Grape,,14.99,Fixed,,1,,,852662564488,,,,,
,Regular Puff bar pink Lemonade,,6.99,Fixed,,1,,,852662557664,,,,,
,Regular Puff Co Pen,,120.00,Fixed,,1,,,810028441026,,,,,
,Peak Pro Power Dock,,179.99,Fixed,,1,,,810028441330,,,,,
,Peak Pro Smart Rig,,449.99,Fixed,,1,,,810028440548,,,,,
,The Peak Smart Rig,,299.99,Fixed,,1,,,851788007121,,,,,
,Heated Loading Tool,,109.99,Fixed,,1,,,810028442870,,,,,
,Loading Tool,,90.00,Fixed,,1,,,810028442009,,,,,
,3d Chamber,,110.00,Fixed,,1,,,810028442979,,,,,
,Cupsy,,90.00,Fixed,,1,,,810028443044,,,,,
,Peak Pro Chamber,,44.99,Fixed,,1,,,810028441262,,,,,
,Oculus Carb Cap,,29.00,Fixed,,1,,,810028441507,,,,,
,Peak Carb Cap & Tether,,27.00,Fixed,,1,,,851788007473,,,,,
,Peak Bowls 3x,,29.99,Fixed,,1,,,10850002061892,,,,,
,Plus Chamber Vision Plus,,24.99,Fixed,,1,,,810028441118,,,,,
,Proxy- Concentrate,,349.99,Fixed,,1,,,810028443105,,,,,
,Puffco Guardian Angel,,500.00,Fixed,,1,,,810028442092,,,,,
,Puffco Peak Pro Glass,,100.00,Fixed,,1,,,810028441316,,,,,
,Regular Puffco Peak Pro Black Travel,,49.99,Fixed,,1,,,810028441354,,,,,
,Rok,,249.99,Fixed,,1,,,810008093610,,,,,
,APX Wax,,72.99,Fixed,,1,,,810008095492,,,,,
,APX Smoker,,72.99,Fixed,,1,,,810008092439,,,,,
,APX Volt,,72.99,Fixed,,1,,,810008096338,,,,,
,Flow,,115.99,Fixed,,1,,,810008091586,,,,,
,Barb Fire 1,,79.99,Fixed,,1,,,810008096635,,,,,
,Barb Fire Rainbow,,95.00,Fixed,,1,,,810008099889,,,,,
,ECF,,100.00,Fixed,,1,,,840250800834,,,,,
,Barb Fire 2,,79.99,Fixed,,1,,,810008096642,,,,,
,Barb Flower Rainbow,,79.99,Fixed,,1,,,810008099896,,,,,
,Barb Flower Silver,,79.99,Fixed,,1,,,810008096567,,,,,
,Barb Fire ,,79.99,Fixed,,1,,,840250801237,,,,,
